#{"t_start": 1519520023.2295725, "env_id": "KangarooNoFrameskip-v0"}
r,l,t
800.0,474,13228.01539
1400.0,743,13230.840928
1000.0,544,13233.297447
600.0,543,13235.408867
1200.0,605,13237.692423
1200.0,546,13240.0463
1200.0,545,13242.187921
1800.0,682,13244.849895
1000.0,541,13247.009717
1000.0,545,13249.173778
1200.0,542,13251.484398
1200.0,671,13254.11559
1400.0,609,13256.414789
1800.0,679,13259.25188
1000.0,546,13261.523132
1200.0,542,13263.819835
1000.0,548,13266.127381
1200.0,547,13268.585512
1600.0,684,13271.45469
1600.0,685,13274.238883
1400.0,610,13276.879207
1600.0,684,13279.707423
1200.0,682,13282.48262
1400.0,670,13285.186918
1800.0,680,13288.064441
1000.0,548,13290.191473
1600.0,744,13293.229595
1200.0,670,13295.901115
1000.0,539,13298.025295
1000.0,549,13300.159077
1400.0,679,13303.003746
1000.0,548,13305.160768
1800.0,681,13307.816284
1000.0,549,13310.022104
1200.0,554,13312.21068
1800.0,682,13315.054371
1200.0,547,13317.19851
1400.0,672,13319.850094
600.0,532,13321.946406
1000.0,605,13324.401938
1200.0,545,13326.518707
1800.0,683,13329.21101
1200.0,546,13331.591767
1200.0,605,13334.061273
1800.0,680,13336.715976
600.0,412,13338.507919
1400.0,611,13340.826969
400.0,471,13342.789851
600.0,475,13344.754919
600.0,409,13346.348429
800.0,540,13348.467234
1400.0,686,13351.227789
0.0,403,13352.812562
1200.0,606,13355.28121
1600.0,671,13357.91782
600.0,413,13359.513072
1800.0,679,13362.422101
1400.0,683,13365.124277
800.0,475,13366.910452
1600.0,676,13369.783021
1400.0,810,13373.029372
1400.0,611,13375.508009
1600.0,681,13378.289227
1600.0,679,13380.958828
1200.0,547,13383.091826
1600.0,682,13385.955088
1000.0,547,13388.087782
1000.0,543,13390.214018
1800.0,679,13392.904696
1600.0,683,13395.753731
1800.0,681,13398.421056
1000.0,540,13400.564529
1600.0,684,13403.236299
1600.0,682,13406.113844
1200.0,682,13408.792037
600.0,432,13410.448507
1200.0,548,13412.606379
800.0,470,13414.622076
1400.0,679,13417.304905
1200.0,547,13419.436709
600.0,412,13421.248609
800.0,544,13423.459005
1800.0,683,13426.117153
1200.0,680,13428.782318
1200.0,545,13431.022651
1600.0,683,13433.896879
1800.0,682,13436.561763
1600.0,743,13439.576037
600.0,476,13441.335996
1200.0,543,13443.64109
1600.0,682,13446.313477
1000.0,545,13448.444822
1200.0,547,13450.635848
600.0,404,13452.340022
1200.0,548,13454.675066
1400.0,683,13457.405958
1600.0,677,13460.090923
1600.0,682,13462.777209
1200.0,610,13465.320271
1800.0,678,13467.972565
1800.0,680,13470.622188
1000.0,610,13473.10809
1200.0,544,13475.303795
1800.0,681,13478.18909
1400.0,676,13480.833124
1000.0,545,13482.963128
1200.0,543,13485.097667
1600.0,738,13488.099102
1400.0,749,13491.157943
1600.0,679,13493.870517
1200.0,544,13496.005246
1200.0,542,13498.129436
400.0,468,13500.080336
1200.0,609,13502.565627
1600.0,683,13505.273043
1200.0,553,13507.464842
1800.0,683,13510.13597
1000.0,543,13512.439589
1200.0,613,13514.781363
800.0,537,13516.892568
1200.0,680,13519.771908
800.0,544,13521.933838
0.0,289,13523.03292
1000.0,538,13525.132853
800.0,678,13527.797994
200.0,336,13529.202445
400.0,411,13530.800675
800.0,538,13532.912926
1000.0,542,13535.201867
1400.0,674,13538.257928
1600.0,678,13541.127079
1200.0,612,13543.811288
800.0,551,13546.046414
1000.0,613,13548.626395
1200.0,545,13550.960197
0.0,281,13552.064596
1600.0,681,13554.821087
1600.0,681,13557.532484
1600.0,681,13560.467363
2000.0,742,13563.346347
1800.0,681,13566.242255
1800.0,681,13568.965132
1600.0,682,13571.642922
1600.0,680,13574.303924
1800.0,682,13577.177479
1200.0,546,13579.374428
1800.0,678,13582.064139
1200.0,607,13584.523797
1600.0,679,13587.172894
1200.0,608,13589.644496
1200.0,612,13592.173845
1600.0,685,13594.882989
1800.0,679,13597.533563
1200.0,541,13599.650671
1000.0,612,13602.151693
1800.0,682,13604.926319
1600.0,683,13607.596842
1400.0,681,13610.453769
1400.0,680,13613.155727
1400.0,681,13615.844581
1800.0,682,13618.513991
1800.0,680,13621.529152
1800.0,679,13624.23114
1400.0,609,13626.720847
1200.0,546,13628.923945
600.0,407,13630.503617
1200.0,543,13632.62639
1200.0,543,13634.746745
1600.0,677,13637.592864
1200.0,550,13639.747792
1800.0,683,13642.428161
1200.0,549,13644.565478
1800.0,679,13647.428345
1800.0,679,13650.117226
1800.0,678,13652.816948
1400.0,680,13655.470404
1600.0,679,13658.359292
1400.0,683,13661.055804
1400.0,679,13663.800462
1400.0,681,13666.46094
1200.0,542,13668.6134
1600.0,679,13671.490818
1600.0,745,13674.388005
600.0,419,13676.19518
1200.0,546,13678.31718
1000.0,550,13680.454828
1400.0,611,13682.931345
1600.0,683,13685.611184
800.0,471,13687.579347
1800.0,680,13690.258249
1800.0,677,13692.92856
1200.0,548,13695.098595
1600.0,677,13698.134141
600.0,485,13700.076383
1200.0,549,13702.478606
800.0,548,13704.696783
1600.0,677,13707.48525
1200.0,545,13709.637417
1000.0,613,13712.210607
600.0,409,13713.944865
1800.0,677,13716.695626
1800.0,680,13719.647575
600.0,407,13721.326335
1200.0,546,13723.592983
1200.0,555,13725.82711
1400.0,681,13728.499488
1600.0,685,13731.443954
1400.0,609,13733.897131
1400.0,684,13736.953847
1200.0,546,13739.193597
1200.0,557,13741.472515
1800.0,747,13744.646334
1200.0,615,13747.372149
1200.0,610,13749.80748
800.0,476,13751.866132
1600.0,679,13754.735251
1800.0,678,13757.7008
1800.0,684,13760.46485
1400.0,685,13763.15449
1600.0,669,13765.855164
1400.0,609,13768.356076
1600.0,681,13771.057897
1600.0,743,13774.090736
1600.0,748,13777.142823
1200.0,554,13779.307616
1200.0,541,13781.439627
800.0,537,13783.561467
1400.0,611,13786.105275
1800.0,681,13788.836686
1200.0,545,13790.996179
1200.0,613,13793.56851
800.0,474,13795.682585
600.0,482,13797.754723
1600.0,679,13800.46841
1800.0,681,13803.153586
1200.0,541,13805.302378
1800.0,684,13808.048963
1200.0,546,13810.534444
1800.0,742,13813.719728
1200.0,550,13816.522805
1800.0,683,13819.796973
1200.0,615,13822.909661
1200.0,547,13825.498136
1400.0,613,13828.393089
800.0,542,13830.664439
1000.0,543,13832.911523
1600.0,682,13835.862463
1400.0,613,13838.961499
1200.0,544,13841.826627
1600.0,748,13845.443601
1000.0,618,13848.024778
1600.0,805,13851.236608
1200.0,545,13853.42063
1200.0,545,13855.603553
1200.0,547,13857.961046
1400.0,678,13860.64359
1600.0,674,13863.326648
1000.0,548,13865.586546
1200.0,546,13867.818637
1600.0,677,13870.884657
1200.0,540,13873.129844
1600.0,679,13875.968602
1200.0,553,13878.201519
1800.0,684,13881.150232
1400.0,682,13883.827341
800.0,542,13886.100016
800.0,548,13888.479694
1600.0,680,13891.156723
1800.0,679,13894.028848
800.0,477,13895.828756
1600.0,680,13898.697965
1600.0,744,13901.766522
1200.0,546,13904.323451
1400.0,680,13907.295447
1200.0,613,13910.273552
1600.0,677,13913.107114
600.0,409,13914.829604
1600.0,684,13917.922299
1200.0,543,13920.547515
1000.0,617,13923.590173
1400.0,615,13926.382997
1600.0,681,13929.239919
1800.0,684,13932.228235
1200.0,544,13934.712737
1600.0,745,13937.833385
1800.0,808,13941.636133
1600.0,684,13944.481379
1600.0,682,13947.386328
1600.0,674,13950.664055
1600.0,673,13953.557235
1000.0,551,13955.892648
1200.0,669,13958.591132
1200.0,545,13960.745575
1400.0,614,13963.319064
1000.0,536,13965.47462
1200.0,668,13968.184443
600.0,413,13969.998117
1800.0,747,13973.431334
1200.0,611,13976.167692
1600.0,678,13979.01409
1000.0,612,13981.663931
600.0,404,13983.338255
1800.0,680,13986.197797
1000.0,543,13988.589865
1600.0,678,13991.705048
1000.0,544,13994.002117
600.0,416,13995.999716
1000.0,546,13998.441559
600.0,411,14000.305766
1800.0,682,14003.392836
1600.0,681,14006.119334
1600.0,683,14008.849489
800.0,542,14011.025633
1200.0,734,14014.027422
1600.0,809,14017.320169
1000.0,610,14019.870141
1000.0,606,14022.479303
1200.0,542,14024.612293
1600.0,678,14027.323118
1000.0,548,14029.558811
1200.0,544,14031.708689
1600.0,681,14034.632831
1000.0,548,14036.835638
1200.0,677,14039.620728
1600.0,682,14042.354752
1600.0,684,14045.240104
1200.0,541,14047.398434
1200.0,553,14049.661158
1000.0,553,14051.920565
1000.0,555,14054.329336
1000.0,554,14056.526278
1600.0,679,14059.269994
1600.0,681,14062.001628
1600.0,680,14064.8764
1200.0,549,14067.032641
1800.0,742,14070.123123
1400.0,683,14072.864892
1800.0,683,14075.724127
1400.0,684,14078.596889
1600.0,738,14081.692452
800.0,477,14083.794308
1600.0,678,14086.629411
1800.0,683,14089.517252
1800.0,745,14092.728073
1200.0,551,14094.989324
1600.0,677,14097.724193
1800.0,683,14100.610204
1600.0,684,14103.315314
1600.0,678,14106.017295
1200.0,545,14108.169417
1200.0,546,14110.518533
800.0,472,14112.276923
1400.0,683,14115.144596
1400.0,684,14117.886364
1000.0,551,14120.05821
1800.0,679,14122.834117
1200.0,544,14125.013058
1600.0,684,14128.035691
1200.0,611,14130.439898
1600.0,686,14133.318418
800.0,469,14135.071274
1400.0,683,14138.026043
600.0,410,14139.660739
1000.0,544,14141.899831
1200.0,549,14144.119744
1800.0,684,14146.809328
1200.0,542,14149.169194
1200.0,554,14151.424764
400.0,407,14153.208652
1600.0,740,14156.39192
1800.0,682,14159.137726
1000.0,541,14161.269897
1600.0,679,14163.970142
1000.0,543,14166.389847
1800.0,678,14169.142916
1400.0,747,14172.196606
1200.0,554,14174.357818
1800.0,681,14177.09177
1200.0,545,14179.45053
800.0,548,14181.823703
1200.0,545,14184.040234
1000.0,552,14186.208173
1200.0,612,14188.728764
1000.0,542,14190.873997
1800.0,682,14193.693151
1200.0,556,14195.904908
1000.0,543,14198.319772
1600.0,675,14201.180515
1400.0,678,14204.010407
1400.0,612,14207.199521
1200.0,544,14210.373098
1000.0,685,14214.316978
1000.0,547,14217.112767
1200.0,546,14220.560745
1800.0,682,14223.816741
1600.0,679,14227.050963
1400.0,612,14229.927304
1400.0,743,14233.36467
1200.0,674,14236.264685
1200.0,552,14238.647875
1800.0,681,14241.78229
1800.0,681,14244.88607
1800.0,682,14247.74365
1200.0,543,14250.057825
1000.0,548,14252.26809
1600.0,683,14255.237179
1400.0,672,14258.034901
1600.0,674,14260.861628
1800.0,683,14263.614327
1400.0,749,14266.853798
1000.0,549,14269.185807
1000.0,543,14271.414363
800.0,478,14273.427986
1800.0,684,14276.185832
1000.0,545,14278.628753
1200.0,548,14281.122576
1800.0,683,14283.860268
1000.0,543,14286.062584
1200.0,683,14288.795434
1000.0,544,14291.134271
1200.0,541,14293.319483
1800.0,681,14296.105843
1600.0,682,14298.996964
1800.0,681,14302.203096
1400.0,739,14305.512306
1200.0,548,14308.188875
0.0,277,14309.641126
1600.0,679,14313.553969
1400.0,677,14317.623856
1600.0,672,14321.124657
1000.0,543,14323.868132
1400.0,614,14326.83584
1600.0,682,14330.068923
1600.0,681,14333.307581
1600.0,681,14336.247986
600.0,411,14337.899035
1200.0,546,14340.373789
1400.0,682,14343.502647
1600.0,676,14346.409252
1200.0,553,14348.689069
1800.0,684,14351.665675
1200.0,548,14354.291649
600.0,416,14356.133138
1000.0,545,14358.503825
1600.0,739,14361.696818
1000.0,545,14364.022778
600.0,668,14366.783025
800.0,675,14369.776675
1400.0,681,14372.721829
1200.0,547,14374.973166
1200.0,544,14377.242848
1200.0,606,14379.921506
1400.0,681,14382.878106
1600.0,680,14385.765676
1600.0,676,14388.507928
1400.0,675,14391.502829
1600.0,680,14394.283917
1600.0,746,14397.843349
800.0,472,14399.636962
1600.0,678,14402.3439
1600.0,679,14405.457374
1000.0,550,14407.835378
1200.0,542,14410.205084
1400.0,741,14413.302104
800.0,546,14415.53041
1400.0,684,14418.448666
1000.0,546,14421.014628
600.0,419,14422.948179
1200.0,789,14426.242513
800.0,473,14428.10278
1400.0,609,14430.724531
600.0,417,14432.439196
1200.0,552,14434.841575
1600.0,679,14437.6742
1200.0,546,14440.081022
1600.0,677,14442.995331
1400.0,671,14445.965167
1200.0,543,14448.568677
1800.0,682,14451.687681
1400.0,615,14454.350353
2000.0,744,14457.223795
1000.0,531,14459.390415
1800.0,678,14462.360089
1400.0,613,14464.747157
1200.0,546,14467.117376
1600.0,683,14470.031193
1600.0,684,14472.933571
200.0,338,14474.472692
1800.0,682,14477.481632
1600.0,745,14480.892145
1400.0,680,14483.804876
1200.0,682,14486.783279
600.0,408,14488.626721
1600.0,678,14491.76362
1800.0,742,14494.850466
1800.0,681,14497.95037
1600.0,684,14500.966878
1800.0,679,14503.964919
600.0,466,14506.225059
1400.0,682,14509.482142
1200.0,547,14511.96254
1200.0,547,14514.566897
1800.0,741,14517.922755
1000.0,544,14520.389342
1800.0,681,14523.628684
1600.0,745,14526.803188
1400.0,682,14530.028668
1200.0,541,14532.393542
400.0,411,14534.227285
1400.0,670,14537.354401
1200.0,546,14539.990122
1200.0,607,14542.924506
1200.0,549,14545.551071
1200.0,550,14547.810263
1800.0,678,14551.159841
1600.0,681,14554.374294
1800.0,678,14557.509335
1200.0,543,14559.864937
1600.0,677,14563.031449
1400.0,677,14565.75094
1800.0,679,14568.443441
1400.0,611,14571.27995
1600.0,746,14574.602104
1800.0,684,14577.647438
1800.0,747,14580.763453
1200.0,556,14583.199039
1600.0,683,14585.988834
1600.0,674,14588.749366
600.0,417,14590.587439
1000.0,546,14592.766703
1200.0,678,14595.574571
1400.0,679,14598.30539
1000.0,554,14600.59568
1200.0,678,14603.538787
1200.0,614,14605.944339
600.0,409,14607.740262
1800.0,678,14610.464768
800.0,539,14612.665547
600.0,543,14614.919648
1000.0,549,14617.127938
1200.0,546,14619.497256
1600.0,681,14622.209858
1800.0,680,14624.924732
1800.0,679,14627.679162
1600.0,683,14630.701951
1800.0,684,14633.43259
1400.0,681,14636.115809
1400.0,684,14639.063568
1800.0,678,14642.225585
1800.0,679,14645.132842
600.0,470,14647.548841
1200.0,543,14650.760492
800.0,478,14653.37702
1800.0,682,14656.966589
1400.0,612,14660.284903
1800.0,683,14663.576679
1600.0,675,14666.575179
1800.0,684,14669.496761
1600.0,680,14672.527782
1800.0,680,14675.676615
1800.0,678,14678.700887
1200.0,605,14681.308246
1400.0,681,14684.526662
800.0,473,14686.573034
1600.0,683,14689.717014
800.0,542,14691.936635
600.0,474,14693.768474
1800.0,683,14696.634155
1600.0,677,14699.318689
1200.0,606,14701.904668
1600.0,681,14704.601186
1600.0,681,14707.278151
1400.0,671,14709.93619
1600.0,677,14712.79154
1800.0,678,14715.481168
1200.0,610,14717.936914
1600.0,674,14721.211804
1200.0,609,14723.700449
1600.0,673,14726.781651
1200.0,545,14729.086706
1800.0,683,14732.039147
1400.0,678,14735.13026
1800.0,678,14738.254082
1600.0,684,14741.208027
1000.0,552,14743.647241
1400.0,679,14747.065539
1000.0,614,14750.415047
1400.0,614,14753.294303
1800.0,682,14756.497338
1600.0,682,14759.266734
1800.0,678,14762.261581
1800.0,678,14765.081815
1800.0,679,14767.849532
1800.0,682,14770.623978
1400.0,616,14773.207495
1800.0,684,14775.953494
1600.0,679,14778.850184
1800.0,681,14781.812882
1200.0,543,14783.962577
1000.0,544,14786.118702
1600.0,681,14788.818452
1600.0,679,14791.723888
1800.0,682,14794.420377
1200.0,613,14796.955133
800.0,475,14798.758108
1200.0,557,14801.15374
1600.0,681,14803.997898
1200.0,547,14806.226122
1200.0,606,14808.737236
1400.0,686,14811.655538
1200.0,672,14814.482862
1600.0,680,14817.312419
1200.0,610,14819.891778
1800.0,678,14822.725007
1400.0,611,14825.313002
1800.0,683,14828.102602
1000.0,612,14830.67813
1600.0,679,14833.425732
1600.0,675,14836.348509
1600.0,745,14839.446925
200.0,347,14841.008996
1000.0,681,14843.762004
1600.0,679,14846.479584
0.0,279,14847.780367
1800.0,680,14850.610051
1200.0,614,14853.183767
1800.0,684,14855.918768
1800.0,679,14858.650717
800.0,558,14860.863181
1800.0,681,14863.810774
1800.0,681,14866.570511
1400.0,671,14869.413075
1800.0,683,14872.175957
1800.0,677,14875.077432
1000.0,547,14877.299294
1400.0,682,14880.093966
600.0,538,14882.258226
1800.0,681,14884.99577
1200.0,681,14887.8876
1600.0,678,14890.629391
1800.0,681,14893.358104
1800.0,683,14896.091672
1600.0,746,14899.403175
1800.0,678,14902.177037
1800.0,684,14905.098841
1600.0,684,14907.820963
1800.0,746,14910.975306
1400.0,611,14913.499776
1600.0,684,14916.20502
1800.0,683,14918.950971
1400.0,606,14921.586626
1800.0,682,14924.373119
1200.0,557,14926.631514
1200.0,546,14929.046533
400.0,406,14930.828316
1200.0,543,14933.001111
1400.0,610,14935.336658
1000.0,542,14937.69848
1600.0,682,14940.434436
1600.0,674,14943.120996
1600.0,679,14945.820059
1200.0,609,14948.333038
1600.0,683,14951.102923
1400.0,613,14953.75026
1400.0,605,14956.260664
1200.0,544,14958.506776
1800.0,680,14961.40236
1200.0,545,14963.628877
1800.0,681,14966.591414
1800.0,678,14969.357584
1800.0,683,14972.115763
1800.0,683,14974.856561
1200.0,604,14977.415812
1000.0,535,14979.627683
1600.0,678,14982.389855
1200.0,606,14984.933315
600.0,478,14986.959516
1200.0,540,14989.261836
1000.0,546,14991.498884
1800.0,680,14994.214569
1800.0,681,14997.103117
1800.0,684,14999.801611
600.0,406,15001.409175
1200.0,544,15003.572505
1200.0,545,15005.758211
1400.0,683,15008.73285
1800.0,680,15011.425369
1400.0,610,15013.953083
1800.0,678,15016.672412
1600.0,679,15019.535318
800.0,478,15021.612325
1200.0,554,15023.930732
1800.0,683,15026.666801
1400.0,677,15029.607245
1400.0,682,15032.394189
1800.0,681,15035.121452
1200.0,543,15037.285687
1800.0,679,15040.061092
1800.0,681,15042.987101
1800.0,680,15045.715652
1800.0,680,15048.52475
1800.0,680,15051.577602
1800.0,681,15054.663589
1800.0,681,15057.512256
1200.0,548,15059.767678
1000.0,533,15061.973182
1800.0,679,15064.936321
1600.0,673,15067.66445
1400.0,675,15070.380243
600.0,417,15072.01366
1600.0,682,15074.716869
1600.0,677,15077.624382
1200.0,544,15079.990395
1200.0,545,15082.194785
1600.0,677,15084.889529
1600.0,681,15087.763067
1800.0,684,15090.481025
1400.0,611,15093.011008
1400.0,682,15095.741233
